time,wind_speed,temp_air,ghi,dhi
2015-01-01 00:00:00+00:00,5.52,2.0,0.0,0.0
2015-01-01 01:00:00+00:00,5.6725,1.9800000000000182,0.0,0.0
2015-01-01 02:00:00+00:00,5.8675,1.9100000000000108,0.0,0.0
2015-01-01 03:00:00+00:00,6.074999999999999,1.7950000000000301,0.0,0.0
2015-01-01 04:00:00+00:00,6.210000000000001,1.6150000000000233,0.0,0.0
2015-01-01 05:00:00+00:00,6.375,1.4225000000000279,0.0,0.0
2015-01-01 06:00:00+00:00,6.4775,1.2199999999999989,0.0,0.0
2015-01-01 07:00:00+00:00,6.55,0.9825000000000443,0.0,0.0
2015-01-01 08:00:00+00:00,6.875,0.8000000000000256,2.9313000000000002,2.766325
2015-01-01 09:00:00+00:00,7.494999999999999,0.9200000000000159,10.458175,9.66585
2015-01-01 10:00:00+00:00,7.475,1.3950000000000387,17.478550000000002,15.723300000000002
2015-01-01 11:00:00+00:00,7.0249999999999995,1.8925000000000267,32.164225,22.878925000000002
2015-01-01 12:00:00+00:00,7.1899999999999995,2.3625000000000114,32.247075,22.169475000000006
2015-01-01 13:00:00+00:00,7.08,2.7050000000000267,24.879399999999997,17.6911
2015-01-01 14:00:00+00:00,6.9725,2.6150000000000233,10.71495,9.302775
2015-01-01 15:00:00+00:00,7.1850000000000005,2.265000000000029,1.0159500000000001,0.9657
2015-01-01 16:00:00+00:00,7.5,2.0300000000000153,0.0,0.0
2015-01-01 17:00:00+00:00,7.914999999999999,1.9775000000000205,0.0,0.0
2015-01-01 18:00:00+00:00,8.557500000000001,2.002500000000026,0.0,0.0
2015-01-01 19:00:00+00:00,9.4225,2.090000000000032,0.0,0.0
2015-01-01 20:00:00+00:00,10.2525,2.2275000000000205,0.0,0.0
2015-01-01 21:00:00+00:00,10.87,2.327500000000029,0.0,0.0
2015-01-01 22:00:00+00:00,11.555,2.485000000000028,0.0,0.0
2015-01-01 23:00:00+00:00,12.192499999999999,2.692500000000024,0.0,0.0
2015-01-02 00:00:00+00:00,12.425,2.8050000000000352,0.0,0.0
2015-01-02 01:00:00+00:00,12.6975,2.9650000000000034,0.0,0.0
2015-01-02 02:00:00+00:00,12.862499999999999,3.2125000000000057,0.0,0.0
2015-01-02 03:00:00+00:00,12.965000000000002,3.515000000000015,0.0,0.0
2015-01-02 04:00:00+00:00,13.1475,3.8825000000000216,0.0,0.0
2015-01-02 05:00:00+00:00,13.1225,4.360000000000014,0.0,0.0
2015-01-02 06:00:00+00:00,12.6675,5.155000000000015,0.0,0.0
2015-01-02 07:00:00+00:00,11.7025,6.175000000000026,0.0,0.0
2015-01-02 08:00:00+00:00,10.830000000000002,6.837500000000006,5.4861,4.97795
2015-01-02 09:00:00+00:00,10.475,7.065000000000026,22.537475,14.225349999999999
2015-01-02 10:00:00+00:00,10.735,7.305000000000035,39.150025,17.504575000000003
2015-01-02 11:00:00+00:00,11.069999999999999,7.502500000000026,31.184025,20.027325
2015-01-02 12:00:00+00:00,11.29,7.522500000000022,38.5116,20.19305
2015-01-02 13:00:00+00:00,11.2225,7.302500000000023,29.4911,17.340525
2015-01-02 14:00:00+00:00,11.245000000000001,6.800000000000011,12.24835,10.129675
2015-01-02 15:00:00+00:00,11.2525,6.110000000000028,1.1952500000000001,1.134925
2015-01-02 16:00:00+00:00,11.112499999999999,5.605000000000018,0.0,0.0
2015-01-02 17:00:00+00:00,11.12,5.505000000000024,0.0,0.0
2015-01-02 18:00:00+00:00,10.915,5.39500000000001,0.0,0.0
2015-01-02 19:00:00+00:00,10.625,5.175000000000026,0.0,0.0
2015-01-02 20:00:00+00:00,10.545,4.965000000000003,0.0,0.0
2015-01-02 21:00:00+00:00,10.532499999999999,4.690000000000026,0.0,0.0
2015-01-02 22:00:00+00:00,10.4225,4.350000000000023,0.0,0.0
2015-01-02 23:00:00+00:00,10.325000000000001,4.125000000000014,0.0,0.0
2015-01-03 00:00:00+00:00,10.255,4.21250000000002,0.0,0.0
2015-01-03 01:00:00+00:00,9.895,4.495000000000033,0.0,0.0
2015-01-03 02:00:00+00:00,9.0925,4.620000000000019,0.0,0.0
2015-01-03 03:00:00+00:00,8.395,4.442500000000024,0.0,0.0
2015-01-03 04:00:00+00:00,8.145000000000001,3.995000000000033,0.0,0.0
2015-01-03 05:00:00+00:00,8.252500000000001,3.4450000000000216,0.0,0.0
2015-01-03 06:00:00+00:00,8.495000000000001,3.0800000000000125,0.0,0.0
2015-01-03 07:00:00+00:00,8.675,2.890000000000015,0.0,0.0
2015-01-03 08:00:00+00:00,8.7975,2.8650000000000233,2.8550250000000004,2.69505
2015-01-03 09:00:00+00:00,8.8825,3.075000000000017,10.044250000000002,9.3228
2015-01-03 10:00:00+00:00,8.9375,3.480000000000018,16.011125,14.656125
2015-01-03 11:00:00+00:00,8.945,3.9075000000000273,22.988125,19.585749999999997
2015-01-03 12:00:00+00:00,8.91,4.160000000000011,33.542075,20.415325
2015-01-03 13:00:00+00:00,8.780000000000001,4.145000000000024,16.901225,14.968599999999999
2015-01-03 14:00:00+00:00,8.405000000000001,3.8950000000000244,7.6587499999999995,7.10815
